,verified_income,debt_to_income,inquiries_last_12m,accounts_opened_24m,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,loan_amount,term,issue_month,loan_status,initial_listing_status,disbursement_method,paid_interest,interest_rate
5843,1,14.82,3.0,5.0,2.0,9000.0,0.0,100.0,8000.0,36,2,1,1,0,352.39,17.47
5844,2,25.3,0.0,4.0,3.0,14900.0,0.0,96.8,16000.0,60,1,1,1,0,1364.41,21.45
5845,0,3.76,1.0,5.0,8.0,48300.0,0.0,93.3,6000.0,36,1,1,1,0,119.95,6.07
5846,2,15.46,0.0,5.0,6.0,58400.0,0.0,100.0,28000.0,36,0,1,1,0,490.23,7.35
5847,0,19.73,3.0,9.0,8.0,59700.0,3.0,100.0,24200.0,60,2,1,1,0,550.34,9.43
5848,2,14.24,3.0,7.0,5.0,5500.0,0.0,77.3,9600.0,36,1,1,0,0,474.85,12.62
5849,1,28.02,0.0,10.0,2.0,11500.0,0.0,100.0,11200.0,36,2,1,1,0,293.16,10.41
5850,0,27.83,1.0,2.0,6.0,47400.0,0.0,100.0,12000.0,36,1,1,1,0,394.9,10.42
5851,0,12.51,0.0,6.0,8.0,56000.0,4.0,100.0,18000.0,60,0,1,1,0,452.04,10.41
5852,2,24.28,6.0,6.0,1.0,5000.0,2.0,96.4,12000.0,60,0,1,1,0,464.33,16.01
5853,1,18.18,3.0,3.0,5.0,52500.0,1.0,100.0,12800.0,60,0,1,1,0,551.78,13.59
5854,0,11.65,1.0,2.0,1.0,3400.0,0.0,78.9,8000.0,36,0,1,1,0,337.67,14.08
5855,1,3.76,0.0,0.0,5.0,60500.0,3.0,100.0,4200.0,36,0,2,1,0,72.25,6.72
5856,1,22.96,7.0,5.0,1.0,2800.0,0.0,100.0,28000.0,60,0,1,1,0,1644.42,21.45
5857,1,23.6,1.0,2.0,4.0,13700.0,2.0,96.6,20000.0,60,0,1,1,0,1328.44,21.45
5858,0,10.9,5.0,5.0,2.0,25300.0,1.0,94.1,4500.0,36,2,1,1,1,83.35,7.96
5859,2,3.76,1.0,1.0,1.0,2500.0,1.0,100.0,23025.0,36,2,1,1,0,584.68,10.9
5860,0,8.37,0.0,1.0,2.0,28700.0,1.0,100.0,13000.0,36,2,1,1,0,221.69,7.34
5861,1,22.64,7.0,10.0,8.0,13700.0,0.0,100.0,3500.0,36,1,1,0,1,215.57,16.02
5862,0,22.08,3.0,2.0,5.0,7600.0,1.0,89.5,3200.0,36,0,1,0,0,84.65,10.91
5863,1,18.38,0.0,1.0,1.0,9500.0,0.0,100.0,30000.0,60,2,1,1,0,555.4,11.98
5864,2,16.82,5.0,5.0,4.0,17900.0,3.0,96.9,24000.0,60,1,2,1,1,505.88,11.99
5865,0,27.28,2.0,8.0,3.0,63300.0,2.0,95.2,24000.0,36,2,1,1,0,398.24,6.07
5866,2,37.2325,0.0,5.0,3.0,21400.0,2.0,100.0,32000.0,60,1,1,1,0,1644.42,15.05
5867,2,17.73,2.0,6.0,2.0,5200.0,0.0,95.7,16000.0,60,1,1,1,0,1108.55,21.45
5868,1,8.32,4.0,7.0,5.0,64500.0,5.0,100.0,22000.0,36,0,1,0,0,421.4,6.08
5869,0,37.2325,0.0,1.0,6.0,25400.0,0.0,95.8,3200.0,36,2,1,1,0,72.25,12.61
5870,0,26.72,1.0,7.0,6.0,70700.0,0.0,100.0,26000.0,60,1,1,1,0,1084.7,10.42
5871,0,14.98,1.0,4.0,3.0,65700.0,4.0,100.0,15000.0,36,0,1,1,0,317.68,6.72
5872,1,9.64,1.0,2.0,6.0,21500.0,0.0,100.0,35000.0,36,0,1,1,0,1532.07,14.08
5873,0,10.77,3.0,5.0,3.0,75700.0,2.0,100.0,5000.0,36,1,1,1,0,95.77,6.08
5874,1,28.4,0.0,4.0,1.0,7000.0,3.0,97.1,12000.0,36,2,1,1,0,227.58,7.96
5875,1,36.89,5.0,7.0,3.0,29000.0,1.0,100.0,3500.0,36,0,1,1,0,161.76,16.02
5876,0,11.88,1.0,0.0,4.0,16800.0,1.0,90.0,3200.0,36,1,1,1,0,119.81,19.03
5877,1,23.48,4.0,7.0,3.0,78804.49999999994,0.0,100.0,32000.0,36,2,2,1,0,72.25,7.34
5878,0,6.76,3.0,9.0,4.0,42800.0,2.0,92.9,5000.0,36,1,1,1,1,171.77,7.97
5879,0,25.31,1.0,3.0,3.0,3700.0,0.0,100.0,16000.0,60,0,1,1,0,866.37,17.09
5880,2,37.2325,2.0,4.0,4.0,49200.0,3.0,100.0,32000.0,60,1,1,1,0,1378.08,9.93
5881,0,33.22,1.0,2.0,7.0,75500.0,0.0,93.3,26000.0,60,0,1,1,0,1001.76,11.98
5882,1,13.09,1.0,3.0,1.0,40000.0,3.0,100.0,10000.0,60,0,1,1,0,303.21,9.44
5883,1,24.46,3.0,1.0,6.0,28800.0,0.0,100.0,23000.0,36,2,1,1,0,642.18,11.98
5884,2,30.8,0.0,4.0,3.0,9800.0,0.0,100.0,7000.0,36,1,1,1,0,271.77,9.93
5885,2,17.38,2.0,9.0,3.0,17700.0,1.0,100.0,6500.0,36,1,2,1,0,72.25,12.62
5886,1,19.22,7.0,10.0,4.0,36800.0,2.0,100.0,20000.0,60,2,1,1,0,710.06,15.04
5887,2,11.61,3.0,6.0,2.0,17500.0,1.0,85.7,13300.0,60,0,1,1,0,830.75,19.03
5888,0,35.71,1.0,3.0,4.0,16000.0,3.0,83.3,11525.0,60,1,1,1,0,882.9,19.03
5889,2,10.91,2.0,6.0,3.0,13200.0,0.0,100.0,18000.0,36,2,1,1,0,586.44,11.98
5890,0,9.89,4.0,7.0,6.0,29100.0,0.0,100.0,3200.0,36,0,1,1,0,98.62,10.41
5891,0,12.88,4.0,6.0,4.0,59000.0,5.0,100.0,20000.0,60,2,1,1,0,234.81,7.34
5892,1,3.76,4.0,5.0,1.0,3000.0,4.0,100.0,35000.0,60,0,2,1,0,1644.42,17.09
5893,0,19.2,1.0,6.0,4.0,75000.0,3.0,97.6,15000.0,36,2,1,1,0,122.08,6.07
5894,0,6.79,4.0,6.0,6.0,64100.0,1.0,100.0,15000.0,36,2,1,1,0,216.77,6.07
5895,1,13.73,0.0,4.0,6.0,31000.0,4.0,100.0,15000.0,60,0,1,1,0,754.31,16.02
5896,0,24.15,1.0,4.0,2.0,14700.0,0.0,100.0,7000.0,36,2,1,1,0,122.39,7.34
5897,0,15.76,6.0,3.0,1.0,2500.0,2.0,75.0,3200.0,36,2,1,0,0,105.28,15.04
5898,1,10.66,5.0,10.0,7.0,41800.0,3.0,100.0,36000.0,60,1,1,1,0,1644.42,11.99
5899,1,19.49,0.0,0.0,4.0,33800.0,0.0,100.0,4000.0,36,1,1,1,0,185.13,11.99
5900,2,12.25,0.0,3.0,2.0,7500.0,2.0,91.4,12000.0,60,0,1,1,0,1065.17,21.45
5901,0,14.46,1.0,5.0,1.0,9800.0,2.0,100.0,22000.0,36,2,2,1,0,422.93,6.71
5902,1,18.86,1.0,3.0,5.0,23900.0,0.0,94.7,20000.0,36,0,1,1,0,837.23,13.59
5903,1,24.08,2.0,7.0,5.0,45200.0,2.0,100.0,35000.0,60,2,1,1,0,1644.42,20.39
5904,1,25.92,0.0,3.0,6.0,22900.0,0.0,87.0,15000.0,36,2,1,1,1,123.63,6.07
5905,0,7.38,0.0,2.0,3.0,12200.0,0.0,100.0,6000.0,36,1,1,1,0,157.26,6.72
5906,1,4.74,3.0,4.0,1.0,3400.0,0.0,85.7,25000.0,60,1,1,1,0,1644.42,19.03
5907,1,17.14,0.0,8.0,3.0,65200.0,2.0,100.0,36000.0,60,2,1,1,0,1245.76,12.61
5908,2,13.78,4.0,10.0,4.0,11500.0,4.0,92.9,32000.0,36,0,1,1,0,1601.48,16.02
5909,1,32.98,2.0,5.0,8.0,52000.0,0.0,100.0,30000.0,36,1,1,1,0,1644.42,17.09
5910,2,3.76,2.0,3.0,2.0,14300.0,1.0,95.2,21000.0,60,0,1,1,0,1332.46,20.0
5911,2,27.56,4.0,5.0,1.0,14000.0,0.0,100.0,20000.0,60,0,1,1,0,808.21,12.62
5912,0,14.62,0.0,5.0,5.0,71700.0,2.0,79.2,27000.0,60,0,1,1,0,1308.82,15.05
5913,1,18.24,0.0,2.0,2.0,17800.0,1.0,100.0,10000.0,36,2,1,1,1,159.79,6.71
5914,2,19.17,1.0,4.0,1.0,15700.0,2.0,76.9,20000.0,60,0,1,0,0,1094.75,16.02
5915,2,6.18,2.0,5.0,2.0,10800.0,0.0,89.5,6000.0,36,1,1,0,0,236.82,10.91
5916,0,4.94,0.0,5.0,1.0,16700.0,0.0,100.0,12000.0,36,2,2,1,0,144.85,7.34
5917,2,5.7,3.0,5.0,4.0,21800.0,0.0,100.0,30000.0,36,0,1,1,0,1336.67,14.08
5918,0,34.56,0.0,5.0,2.0,18300.0,0.0,100.0,17500.0,36,1,1,1,0,458.68,6.72
5919,1,34.24,0.0,2.0,3.0,40000.0,0.0,100.0,36000.0,60,0,1,1,0,1644.42,15.05
5920,1,15.94,0.0,6.0,1.0,18300.0,0.0,100.0,5000.0,36,0,1,1,0,115.86,7.35
5921,1,16.34,4.0,3.0,1.0,2500.0,0.0,100.0,7000.0,36,1,1,0,0,214.71,7.97
5922,1,22.56,1.0,3.0,1.0,6600.0,2.0,100.0,3200.0,36,0,1,1,0,72.25,9.43
5923,1,15.86,2.0,7.0,2.0,22600.0,2.0,94.4,20000.0,36,2,1,1,0,507.87,10.9
5924,0,3.76,0.0,0.0,2.0,11500.0,2.0,75.0,7000.0,36,1,1,1,0,173.02,6.72
5925,2,37.2325,0.0,3.0,5.0,39900.0,0.0,100.0,35000.0,60,0,1,1,0,1275.18,9.93
5926,0,8.12,0.0,2.0,1.0,38000.0,1.0,100.0,5000.0,36,2,1,1,0,85.38,7.34
5927,1,16.5,4.0,7.0,5.0,19000.0,3.0,90.0,12800.0,60,0,1,1,0,570.21,14.08
5928,1,12.58,0.0,2.0,4.0,14500.0,0.0,100.0,10000.0,36,2,1,1,0,453.82,19.42
5929,1,7.37,0.0,0.0,2.0,8000.0,2.0,100.0,5000.0,36,0,1,1,0,74.3,7.97
5930,2,7.78,2.0,4.0,6.0,7700.0,1.0,93.8,5000.0,36,2,1,1,0,83.7,10.9
5931,0,11.15,0.0,3.0,3.0,5500.0,0.0,100.0,4500.0,36,1,1,1,0,166.03,9.44
5932,2,10.59,4.0,4.0,2.0,8100.0,2.0,93.8,15000.0,36,0,1,1,0,507.89,10.91
5933,2,35.73,7.0,3.0,1.0,7300.0,5.0,100.0,7500.0,36,2,2,0,0,112.33,9.43
5934,2,17.91,0.0,2.0,2.0,4100.0,1.0,75.0,10000.0,36,2,1,1,0,453.82,19.42
5935,1,12.92,0.0,6.0,8.0,25300.0,0.0,100.0,19000.0,60,1,1,1,0,1479.36,21.45
5936,0,19.54,1.0,4.0,7.0,71800.0,1.0,87.0,20000.0,36,0,1,1,0,601.94,12.61
5937,0,30.66,0.0,1.0,5.0,32900.0,0.0,100.0,5000.0,36,2,1,1,0,158.35,13.58
5938,1,37.2325,7.0,10.0,3.0,7300.0,0.0,100.0,11000.0,60,0,1,1,0,742.47,21.45
5939,1,37.2325,2.0,2.0,3.0,2700.0,1.0,100.0,3600.0,36,2,1,1,0,105.83,12.61
5940,1,14.59,4.0,6.0,4.0,25500.0,2.0,100.0,16000.0,60,1,4,1,0,699.87,13.59
5941,0,5.98,1.0,5.0,3.0,7600.0,1.0,75.0,10000.0,36,0,3,1,0,513.52,21.45
5942,1,3.79,3.0,4.0,3.0,11000.0,0.0,100.0,6000.0,36,1,1,0,0,304.48,16.02
5943,1,30.19,2.0,6.0,5.0,26900.0,0.0,100.0,15000.0,36,0,1,1,0,632.81,15.04
5944,1,15.91,0.0,2.0,6.0,15800.0,0.0,87.5,5000.0,36,0,1,1,0,172.16,10.9
5945,0,8.02,1.0,5.0,2.0,3000.0,0.0,90.9,9000.0,36,0,1,1,0,376.75,13.59
5946,2,37.2325,2.0,5.0,7.0,52000.0,3.0,100.0,3500.0,36,1,1,0,0,173.04,12.62
5947,1,14.41,0.0,2.0,4.0,31200.0,0.0,100.0,3200.0,36,0,1,1,0,74.08,7.97
5948,1,27.26,0.0,6.0,3.0,14300.0,4.0,96.0,12000.0,36,2,1,0,0,353.03,12.62
5949,2,15.82,1.0,6.0,3.0,18200.0,2.0,100.0,18000.0,60,1,1,1,0,1236.94,17.09
5950,1,17.41,1.0,3.0,2.0,32700.0,4.0,91.3,31200.0,60,1,1,1,0,1644.42,20.0
5951,2,33.63,0.0,4.0,6.0,15000.0,0.0,100.0,14500.0,60,0,1,1,0,893.13,19.42
5952,0,13.83,1.0,6.0,2.0,9400.0,4.0,100.0,4000.0,36,1,1,1,0,147.58,9.44
5953,1,3.76,1.0,1.0,1.0,16200.0,0.0,100.0,5000.0,36,0,5,1,0,79.3,20.39
5954,1,23.3,1.0,8.0,5.0,19800.0,0.0,100.0,24000.0,60,1,2,1,0,532.81,17.09
5955,0,30.36,6.0,3.0,5.0,26500.0,0.0,84.6,30000.0,36,2,1,1,0,502.24,10.9
5956,2,17.54,1.0,3.0,8.0,14600.0,0.0,84.2,10000.0,36,2,1,1,0,276.78,16.01
5957,1,26.21,3.0,6.0,3.0,11900.0,3.0,100.0,22000.0,60,1,1,1,1,1353.62,17.09
5958,0,11.63,3.0,3.0,4.0,17300.0,2.0,88.9,25000.0,60,2,1,0,1,598.78,9.93
5959,1,16.79,0.0,0.0,3.0,27500.0,3.0,75.0,10000.0,36,2,1,1,0,224.8,9.43
5960,0,20.0,2.0,2.0,2.0,12600.0,3.0,75.0,10000.0,36,1,1,1,0,254.34,6.72
5961,0,23.89,4.0,10.0,6.0,21900.0,0.0,100.0,19600.0,36,0,1,0,0,800.75,17.09
5962,1,27.04,5.0,6.0,3.0,28800.0,2.0,92.9,15000.0,60,0,1,1,0,545.45,15.05
5963,1,18.68,2.0,5.0,6.0,54000.0,3.0,100.0,30000.0,60,2,1,1,0,788.99,10.9
5964,1,7.46,3.0,2.0,2.0,42700.0,0.0,100.0,15000.0,60,1,1,1,0,596.15,9.93
5965,0,29.13,0.0,4.0,5.0,53900.0,0.0,100.0,18825.0,60,2,1,1,0,643.87,12.61
5966,2,14.67,0.0,2.0,3.0,10200.0,0.0,80.0,5300.0,36,0,1,1,1,154.47,9.93
5967,1,13.07,1.0,3.0,3.0,20700.0,0.0,100.0,7000.0,36,1,1,1,0,413.42,15.05
5968,1,29.25,0.0,6.0,1.0,18500.0,3.0,100.0,3600.0,36,0,1,1,0,72.67,6.72
5969,0,18.28,1.0,5.0,3.0,20700.0,4.0,96.6,4000.0,36,1,1,1,0,145.48,9.44
5970,2,35.27,0.0,2.0,1.0,2500.0,5.0,100.0,21000.0,60,2,1,1,0,839.37,21.45
5971,0,17.57,1.0,5.0,2.0,22000.0,4.0,85.0,25000.0,60,1,1,1,0,1042.98,10.42
5972,0,25.09,3.0,4.0,4.0,27800.0,2.0,95.7,20000.0,36,1,1,1,0,1050.4,13.59
5973,0,11.98,0.0,3.0,6.0,38800.0,0.0,100.0,14000.0,36,1,1,1,0,359.1,6.72
5974,2,18.41,4.0,9.0,8.0,78804.49999999994,5.0,98.0,24000.0,60,2,1,1,0,667.52,10.9
5975,1,20.75,0.0,7.0,6.0,62500.0,1.0,100.0,36000.0,36,0,1,1,0,1220.98,9.93
5976,1,26.61,6.0,10.0,3.0,16000.0,5.0,100.0,35000.0,36,2,1,1,1,648.31,7.96
5977,0,3.77,0.0,7.0,1.0,23500.0,0.0,85.0,15000.0,36,0,1,1,0,646.23,13.59
5978,0,12.19,1.0,1.0,1.0,17000.0,1.0,100.0,10000.0,60,2,1,1,1,273.97,10.41
5979,1,4.23,4.0,10.0,8.0,32900.0,2.0,96.8,36000.0,36,0,1,1,0,1029.38,9.93
5980,1,20.7,0.0,0.0,2.0,22800.0,0.0,100.0,25000.0,60,1,1,1,1,796.37,7.97
5981,0,14.79,2.0,5.0,6.0,13900.0,1.0,96.3,6000.0,36,1,1,0,0,252.49,10.91
5982,0,27.6,4.0,3.0,2.0,33100.0,1.0,100.0,9000.0,36,2,1,1,0,207.92,9.92
5983,0,10.52,0.0,2.0,3.0,6200.0,0.0,75.0,6000.0,36,2,1,1,0,215.57,15.04
5984,2,18.26,6.0,10.0,5.0,41100.0,2.0,100.0,5000.0,36,2,1,0,0,108.03,13.58
5985,0,37.2325,1.0,7.0,2.0,11500.0,0.0,87.5,7500.0,36,0,1,1,0,357.13,15.04
5986,2,16.58,2.0,2.0,4.0,47500.0,0.0,100.0,34725.0,36,1,1,1,0,804.66,7.35
5987,0,16.2,1.0,4.0,1.0,3700.0,0.0,100.0,12000.0,36,0,1,1,0,369.61,9.93
5988,1,23.38,1.0,4.0,3.0,8700.0,0.0,100.0,3200.0,36,1,2,1,0,287.92,21.45
5989,0,19.38,0.0,2.0,1.0,2500.0,0.0,100.0,15000.0,36,2,1,1,0,144.76,6.07
5990,1,4.09,4.0,5.0,4.0,32200.0,5.0,91.4,30000.0,36,1,2,1,0,568.87,14.08
5991,2,3.76,2.0,2.0,1.0,4000.0,0.0,100.0,9000.0,36,1,1,1,0,276.05,7.97
5992,1,19.29,0.0,6.0,3.0,11200.0,0.0,100.0,20000.0,60,0,1,1,1,526.48,10.91
5993,1,23.47,3.0,5.0,1.0,3000.0,0.0,95.2,10000.0,36,1,1,1,0,469.49,11.99
5994,2,34.26,5.0,9.0,8.0,78804.49999999994,4.0,100.0,30000.0,36,1,1,1,0,765.82,6.72
5995,0,22.13,1.0,4.0,2.0,21200.0,2.0,90.0,6500.0,36,2,1,1,0,157.61,10.41
5996,1,5.11,0.0,2.0,1.0,6700.0,0.0,100.0,6000.0,36,2,1,1,0,72.25,6.71
5997,1,15.4,7.0,6.0,4.0,61800.0,0.0,100.0,20000.0,36,2,1,1,1,246.87,6.07
5998,1,20.52,5.0,3.0,8.0,78804.49999999994,5.0,100.0,25000.0,36,2,1,1,0,649.98,10.9
5999,0,15.35,1.0,3.0,1.0,6000.0,3.0,93.8,8000.0,36,2,1,0,0,124.86,6.71
6000,1,16.14,1.0,4.0,4.0,61300.0,3.0,100.0,6025.0,36,1,1,1,0,316.43,13.59
6001,1,18.71,6.0,10.0,5.0,20000.0,0.0,100.0,20000.0,36,0,1,0,0,677.18,10.91
6002,1,8.74,0.0,0.0,1.0,33000.0,0.0,100.0,35000.0,36,0,1,1,0,1504.8,13.59
6003,0,21.1,6.0,10.0,8.0,27300.0,1.0,90.9,6500.0,36,2,1,1,0,218.4,14.07
6004,2,3.76,1.0,0.0,1.0,13500.0,4.0,76.9,5000.0,36,1,1,1,0,199.43,10.42
6005,2,32.17,0.0,0.0,5.0,31500.0,0.0,100.0,12000.0,36,2,1,1,0,519.5,19.42
6006,1,21.62,0.0,10.0,8.0,44400.0,0.0,100.0,18000.0,60,2,1,1,0,696.49,16.01
6007,2,20.64,4.0,5.0,5.0,43100.0,1.0,94.3,25000.0,36,2,1,1,0,562.01,9.43
6008,1,18.02,0.0,3.0,4.0,36500.0,2.0,75.0,20000.0,36,2,1,0,0,448.1,14.07
6009,0,8.24,1.0,4.0,3.0,42600.0,2.0,100.0,12000.0,36,0,1,0,0,197.49,6.07
6010,0,16.65,4.0,10.0,5.0,31200.0,5.0,95.6,3200.0,36,1,1,1,0,72.25,6.72
6011,2,26.24,3.0,6.0,8.0,40500.0,5.0,100.0,14000.0,60,0,1,1,0,426.2,12.61
6012,1,37.2325,5.0,5.0,5.0,7700.0,1.0,96.3,15000.0,60,1,1,1,0,1087.76,17.09
6013,2,20.82,3.0,5.0,4.0,16000.0,0.0,100.0,36000.0,60,2,1,1,0,1217.74,12.61
6014,1,8.76,0.0,1.0,3.0,10400.0,0.0,100.0,18000.0,36,0,1,1,0,802.01,14.08
6015,0,17.7,2.0,6.0,8.0,19100.0,2.0,80.0,20000.0,60,1,1,0,0,1374.38,17.09
6016,0,20.27,3.0,5.0,4.0,22700.0,3.0,92.0,9500.0,36,1,1,1,0,249.0,6.72
6017,1,14.79,0.0,4.0,3.0,7500.0,3.0,81.8,32400.0,60,1,1,1,0,1260.89,9.93
6018,0,31.3,4.0,5.0,4.0,20800.0,0.0,100.0,12000.0,36,1,1,1,0,489.05,10.42
6019,1,16.5,0.0,0.0,3.0,29500.0,1.0,100.0,36000.0,60,0,1,1,0,1072.65,9.44
6020,1,24.47,3.0,4.0,3.0,34500.0,5.0,100.0,35925.0,36,0,1,1,0,649.61,6.07
6021,1,11.03,3.0,8.0,2.0,6500.0,1.0,90.0,12000.0,36,2,1,1,0,380.02,13.58
6022,2,20.66,1.0,4.0,7.0,69900.0,2.0,100.0,36000.0,36,0,1,1,1,766.18,6.08
6023,0,22.22,0.0,4.0,8.0,56500.0,0.0,100.0,10000.0,60,0,1,1,0,350.69,10.91
6024,2,20.6,2.0,4.0,7.0,38900.0,1.0,100.0,28000.0,36,2,1,1,0,695.6,12.61
6025,2,32.52,0.0,1.0,4.0,78804.49999999994,0.0,100.0,30000.0,36,2,1,0,0,941.15,20.39
6026,0,19.09,0.0,1.0,2.0,22500.0,0.0,86.7,14000.0,60,1,1,1,0,708.43,12.62
6027,1,21.48,0.0,3.0,1.0,2500.0,1.0,85.0,12000.0,36,0,3,1,0,546.26,19.03
6028,1,3.76,4.0,1.0,1.0,8300.0,0.0,100.0,20000.0,36,0,1,1,0,441.91,7.35
6029,1,8.01,1.0,2.0,2.0,36700.0,0.0,100.0,36000.0,60,1,1,1,0,1644.42,12.62
6030,1,34.51,0.0,6.0,6.0,57200.0,1.0,100.0,25000.0,36,0,1,1,0,519.35,6.71
6031,2,8.83,1.0,3.0,3.0,12500.0,4.0,90.5,36000.0,36,1,1,1,0,1607.04,10.42
6032,0,16.97,0.0,5.0,5.0,22700.0,0.0,100.0,11000.0,36,2,1,1,1,158.97,6.07
6033,1,28.04,4.0,9.0,8.0,21800.0,1.0,98.3,16000.0,60,2,1,1,0,751.74,19.42
6034,0,16.27,4.0,2.0,2.0,19000.0,4.0,81.0,5000.0,36,2,1,0,0,72.25,7.34
6035,0,21.48,1.0,1.0,1.0,4500.0,1.0,90.9,5000.0,36,0,4,0,0,204.27,17.09
6036,1,37.2325,3.0,7.0,5.0,22900.0,3.0,100.0,3200.0,36,2,1,1,0,72.25,16.01
6037,1,13.68,2.0,6.0,5.0,73600.0,2.0,100.0,9000.0,36,1,1,1,0,213.32,6.08
6038,0,3.76,0.0,1.0,1.0,10900.0,0.0,100.0,5000.0,36,2,1,1,0,87.42,7.34
6039,2,23.88,1.0,4.0,2.0,12500.0,0.0,92.9,3200.0,36,2,1,1,0,72.25,9.43
6040,1,8.81,7.0,5.0,1.0,3300.0,5.0,87.5,27900.0,36,0,1,0,0,876.98,9.93
6041,2,19.91,7.0,10.0,8.0,43900.0,0.0,93.3,24000.0,60,0,1,1,0,1428.44,18.45
6042,0,27.84,7.0,7.0,7.0,39400.0,0.0,100.0,5000.0,36,1,1,1,0,216.8,10.42
6043,2,25.07,1.0,6.0,8.0,38900.0,5.0,100.0,28000.0,60,0,1,1,0,1380.71,15.05
6044,0,6.72,0.0,4.0,6.0,36000.0,3.0,91.3,12000.0,36,1,1,1,0,280.37,6.08
6045,0,4.87,1.0,2.0,4.0,6500.0,0.0,100.0,5000.0,36,1,1,1,0,164.55,10.42
6046,0,11.83,1.0,10.0,7.0,22900.0,1.0,96.0,12200.0,36,2,1,1,0,425.05,21.45
6047,0,33.06,1.0,1.0,2.0,6000.0,0.0,100.0,23800.0,60,0,1,1,0,1153.7,15.05
6048,2,20.55,3.0,7.0,8.0,48700.0,0.0,100.0,36000.0,60,0,1,1,0,1644.42,13.59
6049,1,10.29,1.0,4.0,4.0,78804.49999999994,3.0,88.0,25000.0,36,2,1,1,0,315.96,6.07
6050,0,6.31,0.0,1.0,1.0,2500.0,0.0,100.0,6000.0,36,2,1,1,0,148.95,10.41
6051,0,16.57,3.0,3.0,5.0,33900.0,0.0,92.9,12000.0,36,1,1,0,0,436.44,9.44
6052,1,28.01,5.0,4.0,2.0,6300.0,2.0,100.0,35000.0,60,2,1,1,0,1503.22,21.45
6053,1,9.84,4.0,5.0,1.0,2500.0,1.0,100.0,6000.0,36,1,1,0,0,256.12,10.91
6054,2,24.21,5.0,10.0,8.0,78804.49999999994,1.0,100.0,20000.0,60,2,1,0,0,1129.89,21.45
6055,1,5.41,1.0,3.0,1.0,2500.0,4.0,75.0,4200.0,36,1,1,1,0,194.38,11.99
6056,0,11.14,1.0,6.0,6.0,78804.49999999994,3.0,81.5,15000.0,36,2,1,1,0,216.77,6.07
6057,1,3.76,0.0,1.0,2.0,21900.0,0.0,100.0,20000.0,60,1,1,1,0,1114.56,14.08
6058,0,28.46,1.0,1.0,4.0,30200.0,3.0,89.3,15000.0,60,2,1,1,0,341.12,9.43
6060,0,18.77,1.0,2.0,7.0,21200.0,0.0,100.0,10000.0,36,1,1,0,0,426.87,10.91
6061,1,18.43,7.0,8.0,1.0,3500.0,1.0,75.0,5000.0,36,1,1,0,0,310.09,16.02
6062,0,7.27,0.0,3.0,2.0,20600.0,2.0,91.7,25000.0,60,2,1,1,0,377.24,9.43
6063,2,17.89,0.0,2.0,6.0,76200.0,4.0,100.0,35000.0,60,2,1,1,0,610.63,10.9
6064,2,16.89,2.0,10.0,3.0,4600.0,2.0,85.0,5500.0,36,0,2,0,0,287.82,17.09
6065,1,6.71,0.0,0.0,3.0,7600.0,0.0,100.0,12000.0,60,0,4,1,0,552.41,19.03
6066,2,16.46,1.0,3.0,2.0,24000.0,5.0,88.9,15000.0,36,0,1,1,0,516.98,10.91
6067,1,22.68,0.0,3.0,5.0,32800.0,2.0,100.0,3600.0,36,1,1,1,0,93.01,6.72
6068,0,23.09,2.0,10.0,5.0,18000.0,0.0,94.7,10000.0,36,0,1,1,1,164.57,6.07
6069,0,11.06,3.0,6.0,5.0,40700.0,0.0,100.0,6000.0,36,0,1,0,0,106.86,6.72
6070,0,18.08,3.0,9.0,4.0,25300.0,3.0,78.3,20000.0,60,0,1,1,0,609.35,12.62
6071,1,20.66,2.0,4.0,4.0,12800.0,0.0,92.9,10000.0,36,0,1,1,0,372.33,11.99
6072,1,6.73,2.0,3.0,1.0,2500.0,5.0,76.9,15000.0,60,2,2,1,0,811.2,21.45
6073,1,24.6,5.0,7.0,1.0,29900.0,0.0,100.0,13000.0,36,0,1,1,0,420.28,10.42
6074,1,21.47,2.0,4.0,1.0,3500.0,0.0,100.0,6000.0,36,0,1,1,0,203.16,10.91
6075,0,32.3,1.0,7.0,6.0,21300.0,0.0,100.0,8500.0,36,1,1,1,0,325.31,9.93
6076,1,21.22,1.0,5.0,7.0,25900.0,0.0,100.0,24000.0,60,1,1,1,1,1644.42,19.03
6077,0,27.69,0.0,2.0,2.0,12100.0,2.0,92.6,5000.0,36,1,1,1,0,95.77,6.08
6078,2,5.54,4.0,10.0,5.0,4800.0,0.0,88.2,12800.0,36,1,3,0,0,570.32,14.08
6079,0,32.74,1.0,4.0,3.0,18400.0,0.0,100.0,12600.0,60,2,1,1,0,383.58,12.61
6080,1,3.76,7.0,0.0,1.0,9000.0,0.0,100.0,35000.0,36,0,1,1,0,658.59,6.08
6081,0,25.78,2.0,4.0,2.0,10800.0,0.0,92.9,22400.0,36,1,1,0,0,1504.37,17.09
6082,1,13.17,2.0,7.0,6.0,28000.0,2.0,100.0,16000.0,60,2,1,1,0,619.11,16.01
6083,0,8.5,1.0,4.0,1.0,13400.0,0.0,100.0,31500.0,60,0,1,1,0,1104.67,10.91
6084,1,33.41,0.0,1.0,3.0,16100.0,0.0,100.0,4000.0,36,1,1,1,0,220.86,14.08
6085,2,18.05,4.0,6.0,4.0,8500.0,1.0,75.0,16000.0,36,1,1,1,0,1004.6,18.06
